fight_date,fighter_red,fighter_blue,winner,red_age,blue_age,red_height_cm,blue_height_cm,red_reach_cm,blue_reach_cm,red_wins,blue_wins,red_losses,blue_losses,red_sig_str_acc,blue_sig_str_acc,red_takedown_acc,blue_takedown_acc,red_stance,blue_stance,target_red_win,age_diff,age_sum,height_cm_diff,height_cm_sum,reach_cm_diff,reach_cm_sum,wins_diff,wins_sum,losses_diff,losses_sum,sig_str_acc_diff,sig_str_acc_sum,takedown_acc_diff,takedown_acc_sum,red_win_rate,blue_win_rate,win_rate_diff,same_stance,red_stance_Open Stance,red_stance_Orthodox,red_stance_Sideways,red_stance_Southpaw,red_stance_Switch,red_stance_Unknown,blue_stance_Open Stance,blue_stance_Orthodox,blue_stance_Sideways,blue_stance_Southpaw,blue_stance_Switch,blue_stance_Unknown,fight_month,fight_year
1995-12-16,Dan Severn,Oleg Taktarov,red,37.52,28.31,187.96,182.88,,,101,17,19,5,0.0,0.0,0.0,0.0,Southpaw,Orthodox,1,9.210000000000004,65.83,5.0800000000000125,370.84000000000003,,,84,118,14,24,0.0,0.0,0.0,0.0,0.8347107438016529,0.7391304347826086,0.09558030901904424,0,0,0,0,1,0,0,0,1,0,0,0,0,12,1995
1995-12-16,Oleg Taktarov,Marco Ruas,red,28.31,34.89,182.88,185.42,,,17,9,5,4,0.0,0.0,0.0,0.0,Orthodox,Orthodox,1,-6.580000000000002,63.2,-2.539999999999992,368.29999999999995,,,8,26,1,9,0.0,0.0,0.0,0.0,0.7391304347826086,0.6428571428571429,0.09627329192546574,1,0,1,0,0,0,0,0,1,0,0,0,0,12,1995
1995-12-16,Oleg Taktarov,Dave Beneteau,red,28.31,,182.88,187.96,,,17,6,5,5,0.0,0.0,0.0,0.0,Orthodox,Orthodox,1,,,-5.0800000000000125,370.84000000000003,,,11,23,0,10,0.0,0.0,0.0,0.0,0.7391304347826086,0.5,0.23913043478260865,1,0,1,0,0,0,0,0,1,0,0,0,0,12,1995
1995-12-16,David Abbott,Steve Jennum,red,30.64,,182.88,177.8,,,10,2,15,3,0.3,0.0,0.33,0.0,Switch,Orthodox,1,,,5.079999999999984,360.68,,,8,12,12,18,0.3,0.3,0.33,0.33,0.38461538461538464,0.3333333333333333,0.05128205128205132,0,0,0,0,0,1,0,0,1,0,0,0,0,12,1995
1995-12-16,Marco Ruas,Keith Hackney,red,34.89,,185.42,180.34,,,9,2,4,2,0.0,0.0,0.0,0.0,Orthodox,Sideways,1,,,5.079999999999984,365.76,,,7,11,2,6,0.0,0.0,0.0,0.0,0.6428571428571429,0.4,0.24285714285714288,0,0,1,0,0,0,0,0,0,1,0,0,0,12,1995
1995-12-16,Mark Hall,Trent Jenkins,red,,,182.88,187.96,,,5,0,6,4,0.0,0.0,0.0,0.0,Orthodox,Unknown,1,,,-5.0800000000000125,370.84000000000003,,,5,5,2,10,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.4166666666666667,0,0,1,0,0,0,0,0,0,0,0,0,1,12,1995
1995-12-16,Joe Charles,Scott Bessac,red,,,185.42,193.04,,,6,4,13,6,0.0,0.0,0.0,0.0,Southpaw,Unknown,1,,,-7.6200000000000045,378.46,,,2,10,7,19,0.0,0.0,0.0,0.0,0.3,0.36363636363636365,-0.06363636363636366,0,0,0,0,1,0,0,0,0,0,0,0,1,12,1995
1995-12-16,Dan Severn,Paul Varelans,red,37.52,,187.96,203.2,,,101,9,19,9,0.0,0.0,0.0,0.0,Southpaw,Orthodox,1,,,-15.23999999999998,391.15999999999997,,,92,110,10,28,0.0,0.0,0.0,0.0,0.8347107438016529,0.47368421052631576,0.3610265332753371,0,0,0,0,1,0,0,0,1,0,0,0,0,12,1995
1996-02-16,Don Frye,Thomas Ramirez,red,30.23,,185.42,185.42,,,20,0,9,1,0.64,0.0,0.57,0.0,Orthodox,Sideways,1,,,0.0,370.84,,,20,20,8,10,0.64,0.64,0.57,0.57,0.6666666666666666,0.0,0.6666666666666666,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1996
1996-02-16,Don Frye,Gary Goodridge,red,30.23,30.08,185.42,190.5,,,20,23,9,22,0.64,0.56,0.57,1.0,Orthodox,Orthodox,1,0.15000000000000213,60.31,-5.0800000000000125,375.91999999999996,,,-3,43,-13,31,0.07999999999999996,1.2000000000000002,-0.43000000000000005,1.5699999999999998,0.6666666666666666,0.5,0.16666666666666663,1,0,1,0,0,0,0,0,1,0,0,0,0,2,1996
1996-02-16,Ken Shamrock,Kimo Leopoldo,red,32.01,28.11,185.42,190.5,182.88,,28,10,17,7,0.46,0.83,0.6,1.0,Orthodox,Orthodox,1,3.8999999999999986,60.12,-5.0800000000000125,375.91999999999996,,,18,38,10,24,-0.36999999999999994,1.29,-0.4,1.6,0.6086956521739131,0.5555555555555556,0.0531400966183575,1,0,1,0,0,0,0,0,1,0,0,0,0,2,1996
1996-02-16,Gary Goodridge,Jerry Bohlander,red,30.08,22.01,190.5,180.34,,,23,11,22,4,0.56,0.0,1.0,0.0,Orthodox,Orthodox,1,8.069999999999997,52.09,10.159999999999997,370.84000000000003,,,12,34,18,26,0.56,0.56,1.0,1.0,0.5,0.6875,-0.1875,1,0,1,0,0,0,0,0,1,0,0,0,0,2,1996
1996-02-16,Don Frye,Sam Adkins,red,30.23,30.81,185.42,190.5,,,20,7,9,20,0.64,0.0,0.57,0.0,Orthodox,Orthodox,1,-0.5799999999999983,61.04,-5.0800000000000125,375.91999999999996,,,13,27,-11,29,0.64,0.64,0.57,0.57,0.6666666666666666,0.25,0.41666666666666663,1,0,1,0,0,0,0,0,1,0,0,0,0,2,1996
1996-02-16,Jerry Bohlander,Scott Ferrozzo,red,22.01,30.81,180.34,180.34,,,11,4,4,2,0.0,0.0,0.0,0.0,Orthodox,Orthodox,1,-8.799999999999997,52.82,0.0,360.68,,,7,15,2,6,0.0,0.0,0.0,0.0,0.6875,0.5714285714285714,0.1160714285714286,1,0,1,0,0,0,0,0,1,0,0,0,0,2,1996
1996-02-16,Sam Adkins,Keith Mielke,red,30.81,,190.5,172.72,,,7,0,20,5,0.0,0.0,0.0,0.0,Orthodox,Unknown,1,,,17.78,363.22,,,7,7,15,25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1996
1996-02-16,Gary Goodridge,Paul Herrera,red,30.08,,190.5,177.8,,,23,1,22,1,0.56,0.0,1.0,0.0,Orthodox,Orthodox,1,,,12.699999999999989,368.3,,,22,24,21,23,0.56,0.56,1.0,1.0,0.5,0.3333333333333333,0.16666666666666669,1,0,1,0,0,0,0,0,1,0,0,0,0,2,1996
1996-02-16,Paul Varelans,Joe Moreira,red,,,203.2,180.34,,,9,2,9,2,0.0,0.0,0.0,0.0,Orthodox,Southpaw,1,,,22.859999999999985,383.53999999999996,,,7,11,7,11,0.0,0.0,0.0,0.0,0.47368421052631576,0.4,0.07368421052631574,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1996
1996-05-17,Steve Nelmark,Tai Bowden,red,,,182.88,180.34,,,2,1,1,1,0.0,0.0,0.0,0.0,Orthodox,Unknown,1,,,2.539999999999992,363.22,,,1,3,0,2,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.16666666666666669,0,0,1,0,0,0,0,0,0,0,0,0,1,5,1996
1996-05-17,Don Frye,Amaury Bitetti,red,30.48,,185.42,175.26,,,20,5,9,2,0.64,0.0,0.57,0.0,Orthodox,Orthodox,1,,,10.159999999999997,360.67999999999995,,,15,25,7,11,0.64,0.64,0.57,0.57,0.6666666666666666,0.625,0.04166666666666663,1,0,1,0,0,0,0,0,1,0,0,0,0,5,1996
1996-05-17,Cal Worsham,Zane Frazier,red,,,180.34,195.58,,,13,4,10,11,0.0,0.0,0.0,0.0,Orthodox,Orthodox,1,,,-15.240000000000009,375.92,,,9,17,-1,21,0.0,0.0,0.0,0.0,0.5416666666666666,0.25,0.29166666666666663,1,0,1,0,0,0,0,0,1,0,0,0,0,5,1996
1996-05-17,Rafael Carino,Matt Andersen,red,,24.97,203.2,187.96,,,2,14,1,8,0.0,0.0,0.0,0.0,Orthodox,Southpaw,1,,,15.23999999999998,391.15999999999997,,,-12,16,-7,9,0.0,0.0,0.0,0.0,0.5,0.6086956521739131,-0.10869565217391308,0,0,1,0,0,0,0,0,0,0,1,0,0,5,1996
1996-05-17,Dan Severn,Ken Shamrock,red,37.94,32.26,187.96,185.42,,182.88,101,28,19,17,0.0,0.46,0.0,0.6,Southpaw,Orthodox,1,5.68,70.19999999999999,2.5400000000000205,373.38,,,73,129,2,36,-0.46,0.46,-0.6,0.6,0.8347107438016529,0.6086956521739131,0.2260150916277398,0,0,0,0,1,0,0,0,1,0,0,0,0,5,1996
1996-05-17,Mark Hall,Koji Kitao,red,,32.6,182.88,200.66,,,5,1,6,2,0.0,0.0,0.0,0.0,Orthodox,Southpaw,1,,,-17.78,383.53999999999996,,,4,6,4,8,0.0,0.0,0.0,0.0,0.4166666666666667,0.25,0.16666666666666669,0,0,1,0,0,0,0,0,0,0,1,0,0,5,1996
1996-05-17,Mark Schultz,Gary Goodridge,red,,30.33,175.26,190.5,,,1,23,1,22,0.0,0.56,0.0,1.0,Orthodox,Orthodox,1,,,-15.240000000000009,365.76,,,-22,24,-21,23,-0.56,0.56,-1.0,1.0,0.3333333333333333,0.5,-0.16666666666666669,1,0,1,0,0,0,0,0,1,0,0,0,0,5,1996
1996-07-12,Mark Coleman,Gary Goodridge,red,31.56,30.48,185.42,190.5,190.5,,16,23,10,22,0.52,0.56,0.4,1.0,Orthodox,Orthodox,1,1.0799999999999983,62.04,-5.0800000000000125,375.91999999999996,,,-7,39,-12,32,-0.040000000000000036,1.08,-0.6,1.4,0.5925925925925926,0.5,0.09259259259259256,1,0,1,0,0,0,0,0,1,0,0,0,0,7,1996
1996-07-12,Don Frye,Brian Johnston,red,30.63,,185.42,190.5,,,20,5,9,5,0.64,0.0,0.57,0.0,Orthodox,Orthodox,1,,,-5.0800000000000125,375.91999999999996,,,15,25,4,14,0.64,0.64,0.57,0.57,0.6666666666666666,0.45454545454545453,0.2121212121212121,1,0,1,0,0,0,0,0,1,0,0,0,0,7,1996
1996-07-12,Mark Coleman,Moti Horenstein,red,31.56,,185.42,193.04,190.5,,16,1,10,6,0.52,0.0,0.4,0.0,Orthodox,Orthodox,1,,,-7.6200000000000045,378.46,,,15,17,4,16,0.52,0.52,0.4,0.4,0.5925925925925926,0.125,0.46759259259259256,1,0,1,0,0,0,0,0,1,0,0,0,0,7,1996
1996-07-12,Mark Coleman,Don Frye,red,31.56,30.63,185.42,185.42,190.5,,16,20,10,9,0.52,0.64,0.4,0.57,Orthodox,Orthodox,1,0.9299999999999997,62.19,0.0,370.84,,,-4,36,1,19,-0.12,1.1600000000000001,-0.16999999999999993,0.97,0.5925925925925926,0.6666666666666666,-0.07407407407407407,1,0,1,0,0,0,0,0,1,0,0,0,0,7,1996
1996-07-12,Gary Goodridge,John Campetella,red,30.48,,190.5,175.26,,,23,0,22,1,0.56,0.0,1.0,0.0,Orthodox,Orthodox,1,,,15.240000000000009,365.76,,,23,23,21,23,0.56,0.56,1.0,1.0,0.5,0.0,0.5,1,0,1,0,0,0,0,0,1,0,0,0,0,7,1996
1996-07-12,Brian Johnston,Scott Fiedler,red,,,190.5,193.04,,,5,0,5,1,0.0,0.0,0.0,0.0,Orthodox,Orthodox,1,,,-2.539999999999992,383.53999999999996,,,5,5,4,6,0.0,0.0,0.0,0.0,0.45454545454545453,0.0,0.45454545454545453,1,0,1,0,0,0,0,0,1,0,0,0,0,7,1996
1996-07-12,Sam Adkins,Felix Lee Mitchell,red,31.21,,190.5,,,,7,2,20,7,0.0,0.0,0.0,0.0,Orthodox,Orthodox,1,,,,,,,5,9,13,27,0.0,0.0,0.0,0.0,0.25,0.2,0.04999999999999999,1,0,1,0,0,0,0,0,1,0,0,0,0,7,1996
1996-07-12,Geza Kalman,Dieusel Berto,red,,,185.42,175.26,,,4,0,9,3,0.0,0.0,0.0,0.0,Unknown,Unknown,1,,,10.159999999999997,360.67999999999995,,,4,4,6,12,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,1,0,0,0,0,0,1,0,0,0,0,0,1,7,1996
1996-07-12,Don Frye,Mark Hall,red,30.63,,185.42,182.88,,,20,5,9,6,0.64,0.0,0.57,0.0,Orthodox,Orthodox,1,,,2.539999999999992,368.29999999999995,,,15,25,3,15,0.64,0.64,0.57,0.57,0.6666666666666666,0.4166666666666667,0.24999999999999994,1,0,1,0,0,0,0,0,1,0,0,0,0,7,1996
1996-09-20,Scott Ferrozzo,David Abbott,red,31.4,31.4,180.34,182.88,,,4,10,2,15,0.0,0.3,0.0,0.33,Orthodox,Switch,1,0.0,62.8,-2.539999999999992,363.22,,,-6,14,-13,17,-0.3,0.3,-0.33,0.33,0.5714285714285714,0.38461538461538464,0.18681318681318676,0,0,1,0,0,0,0,0,0,0,0,1,0,9,1996
1996-09-20,Mark Coleman,Brian Johnston,red,31.75,,185.42,190.5,190.5,,16,5,10,5,0.52,0.0,0.4,0.0,Orthodox,Orthodox,1,,,-5.0800000000000125,375.91999999999996,,,11,21,5,15,0.52,0.52,0.4,0.4,0.5925925925925926,0.45454545454545453,0.13804713804713803,1,0,1,0,0,0,0,0,1,0,0,0,0,9,1996
1996-09-20,David Abbott,Sam Adkins,red,31.4,31.4,182.88,190.5,,,10,7,15,20,0.3,0.0,0.33,0.0,Switch,Orthodox,1,0.0,62.8,-7.6200000000000045,373.38,,,3,17,-5,35,0.3,0.3,0.33,0.33,0.38461538461538464,0.25,0.13461538461538464,0,0,0,0,0,1,0,0,1,0,0,0,0,9,1996
1996-09-20,Jerry Bohlander,Fabio Gurgel,red,22.6,,180.34,182.88,,,11,3,4,2,0.0,0.0,0.0,0.0,Orthodox,Orthodox,1,,,-2.539999999999992,363.22,,,8,14,2,6,0.0,0.0,0.0,0.0,0.6875,0.5,0.1875,1,0,1,0,0,0,0,0,1,0,0,0,0,9,1996
1996-09-20,Scott Ferrozzo,Sam Fulton,red,31.4,,180.34,,,,4,0,2,2,0.0,0.0,0.0,0.0,Orthodox,Unknown,1,,,,,,,4,4,0,4,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.5714285714285714,0,0,1,0,0,0,0,0,0,0,0,0,1,9,1996
1996-09-20,Mark Coleman,Julian Sanchez,red,31.75,,185.42,190.5,190.5,,16,0,10,1,0.52,0.0,0.4,0.0,Orthodox,Orthodox,1,,,-5.0800000000000125,375.91999999999996,,,16,16,9,11,0.52,0.52,0.4,0.4,0.5925925925925926,0.0,0.5925925925925926,1,0,1,0,0,0,0,0,1,0,0,0,0,9,1996
1996-09-20,Brian Johnston,Reza Nasri,red,,,190.5,180.34,,,5,0,5,1,0.0,0.0,0.0,0.0,Orthodox,Orthodox,1,,,10.159999999999997,370.84000000000003,,,5,5,4,6,0.0,0.0,0.0,0.0,0.45454545454545453,0.0,0.45454545454545453,1,0,1,0,0,0,0,0,1,0,0,0,0,9,1996
1996-09-20,Roberto Traven,Dave Berry,red,28.01,,190.5,,,,6,0,4,1,0.5,0.0,0.0,0.0,Orthodox,Unknown,1,,,,,,,6,6,3,5,0.5,0.5,0.0,0.0,0.5454545454545454,0.0,0.5454545454545454,0,0,1,0,0,0,0,0,0,0,0,0,1,9,1996
1996-12-07,Ken Shamrock,Brian Johnston,red,32.82,,185.42,190.5,182.88,,28,5,17,5,0.46,0.0,0.6,0.0,Orthodox,Orthodox,1,,,-5.0800000000000125,375.91999999999996,,,23,33,12,22,0.46,0.46,0.6,0.6,0.6086956521739131,0.45454545454545453,0.15415019762845855,1,0,1,0,0,0,0,0,1,0,0,0,0,12,1996
1996-12-07,Don Frye,David Abbott,red,31.04,31.62,185.42,182.88,,,20,10,9,15,0.64,0.3,0.57,0.33,Orthodox,Switch,1,-0.5800000000000018,62.66,2.539999999999992,368.29999999999995,,,10,30,-6,24,0.34,0.94,0.23999999999999994,0.8999999999999999,0.6666666666666666,0.38461538461538464,0.282051282051282,0,0,1,0,0,0,0,0,0,0,0,1,0,12,1996
1996-12-07,David Abbott,Steve Nelmark,red,31.62,,182.88,182.88,,,10,2,15,1,0.3,0.0,0.33,0.0,Switch,Orthodox,1,,,0.0,365.76,,,8,12,14,16,0.3,0.3,0.33,0.33,0.38461538461538464,0.5,-0.11538461538461536,0,0,0,0,0,1,0,0,1,0,0,0,0,12,1996
1996-12-07,Don Frye,Mark Hall,red,31.04,,185.42,182.88,,,20,5,9,6,0.64,0.0,0.57,0.0,Orthodox,Orthodox,1,,,2.539999999999992,368.29999999999995,,,15,25,3,15,0.64,0.64,0.57,0.57,0.6666666666666666,0.4166666666666667,0.24999999999999994,1,0,1,0,0,0,0,0,1,0,0,0,0,12,1996
1996-12-07,Don Frye,Gary Goodridge,red,31.04,30.89,185.42,190.5,,,20,23,9,22,0.64,0.56,0.57,1.0,Orthodox,Orthodox,1,0.14999999999999858,61.93,-5.0800000000000125,375.91999999999996,,,-3,43,-13,31,0.07999999999999996,1.2000000000000002,-0.43000000000000005,1.5699999999999998,0.6666666666666666,0.5,0.16666666666666663,1,0,1,0,0,0,0,0,1,0,0,0,0,12,1996
1996-12-07,David Abbott,Cal Worsham,red,31.62,,182.88,180.34,,,10,13,15,10,0.3,0.0,0.33,0.0,Switch,Orthodox,1,,,2.539999999999992,363.22,,,-3,23,5,25,0.3,0.3,0.33,0.33,0.38461538461538464,0.5416666666666666,-0.157051282051282,0,0,0,0,0,1,0,0,1,0,0,0,0,12,1996
1996-12-07,Tai Bowden,Jack Nilson,red,,,180.34,,,,1,2,1,6,0.0,0.0,0.0,0.0,Unknown,Unknown,1,,,,,,,-1,3,-5,7,0.0,0.0,0.0,0.0,0.3333333333333333,0.2222222222222222,0.1111111111111111,1,0,0,0,0,0,1,0,0,0,0,0,1,12,1996
1996-12-07,Steve Nelmark,Marcus Bossett,red,,,182.88,185.42,,,2,1,1,3,0.0,0.0,0.0,0.0,Orthodox,Orthodox,1,,,-2.539999999999992,368.29999999999995,,,1,3,-2,4,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1,0,1,0,0,0,0,0,1,0,0,0,0,12,1996
1996-12-07,Mark Hall,Felix Lee Mitchell,red,,,182.88,,,,5,2,6,7,0.0,0.0,0.0,0.0,Orthodox,Orthodox,1,,,,,,,3,7,-1,13,0.0,0.0,0.0,0.0,0.4166666666666667,0.2,0.21666666666666667,1,0,1,0,0,0,0,0,1,0,0,0,0,12,1996
1996-12-07,Kimo Leopoldo,Paul Varelans,red,28.92,,190.5,203.2,,,10,9,7,9,0.83,0.0,1.0,0.0,Orthodox,Orthodox,1,,,-12.699999999999989,393.7,,,1,19,-2,16,0.83,0.83,1.0,1.0,0.5555555555555556,0.47368421052631576,0.08187134502923982,1,0,1,0,0,0,0,0,1,0,0,0,0,12,1996
1997-02-07,Mark Coleman,Dan Severn,red,32.13,38.67,185.42,187.96,190.5,,16,101,10,19,0.52,0.0,0.4,0.0,Orthodox,Southpaw,1,-6.539999999999999,70.80000000000001,-2.5400000000000205,373.38,,,-85,117,-9,29,0.52,0.52,0.4,0.4,0.5925925925925926,0.8347107438016529,-0.24211815120906033,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1997
1997-02-07,Vitor Belfort,Tra Telligman,red,19.85,32.0,182.88,187.96,187.96,,26,7,14,5,0.46,0.35,0.6,1.0,Southpaw,Orthodox,1,-12.149999999999999,51.85,-5.0800000000000125,370.84000000000003,,,19,33,9,19,0.11000000000000004,0.81,-0.4,1.6,0.6341463414634146,0.5384615384615384,0.0956848030018762,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1997
1997-02-07,Jerry Bohlander,Nick Sanzo,red,22.99,,180.34,175.26,,,11,1,4,1,0.0,0.0,0.0,0.0,Orthodox,Unknown,1,,,5.0800000000000125,355.6,,,10,12,3,5,0.0,0.0,0.0,0.0,0.6875,0.3333333333333333,0.3541666666666667,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1997
1997-02-07,Vitor Belfort,Scott Ferrozzo,red,19.85,31.79,182.88,180.34,187.96,,26,4,14,2,0.46,0.0,0.6,0.0,Southpaw,Orthodox,1,-11.939999999999998,51.64,2.539999999999992,363.22,,,22,30,12,16,0.46,0.46,0.6,0.6,0.6341463414634146,0.5714285714285714,0.06271777003484325,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1997
1997-02-07,Jerry Bohlander,Rainy Martinez,red,22.99,,180.34,182.88,,,11,0,4,2,0.0,0.0,0.0,0.0,Orthodox,Orthodox,1,,,-2.539999999999992,363.22,,,11,11,2,6,0.0,0.0,0.0,0.0,0.6875,0.0,0.6875,1,0,1,0,0,0,0,0,1,0,0,0,0,2,1997
1997-02-07,Yoshiki Takahashi,Wallid Ismail,red,27.91,28.96,180.34,170.18,,,30,9,27,3,0.51,0.31,0.0,0.28,Southpaw,Orthodox,1,-1.0500000000000007,56.870000000000005,10.159999999999997,350.52,,,21,39,24,30,0.2,0.8200000000000001,-0.28,0.28,0.5172413793103449,0.6923076923076923,-0.17506631299734743,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1997
1997-02-07,Justin Martin,Eric Martin,red,,,182.88,,,,4,0,3,1,0.0,0.0,0.0,0.0,Unknown,Unknown,1,,,,,,,4,4,2,4,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1,0,0,0,0,0,1,0,0,0,0,0,1,2,1997
1997-02-07,Nick Sanzo,Jackie Lee,red,,,175.26,,,,1,0,1,1,0.0,0.0,0.0,0.0,Unknown,Unknown,1,,,,,,,1,1,0,2,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1,0,0,0,0,0,1,0,0,0,0,0,1,2,1997
1997-02-07,Scott Ferrozzo,Jim Mullen,red,31.79,,180.34,185.42,,,4,0,2,2,0.0,0.0,0.0,0.0,Orthodox,Southpaw,1,,,-5.079999999999984,365.76,,,4,4,0,4,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.5714285714285714,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1997
1997-05-30,Vitor Belfort,David Abbott,red,20.16,32.09,182.88,182.88,187.96,,26,10,14,15,0.46,0.3,0.6,0.33,Southpaw,Switch,1,-11.930000000000003,52.25,0.0,365.76,,,16,36,-1,29,0.16000000000000003,0.76,0.26999999999999996,0.9299999999999999,0.6341463414634146,0.38461538461538464,0.24953095684803,0,0,0,0,1,0,0,0,0,0,0,1,0,5,1997
1997-05-30,Guy Mezger,Tito Ortiz,red,29.41,22.35,185.42,190.5,,187.96,30,19,14,12,0.32,0.46,0.5,0.35,Orthodox,Orthodox,1,7.059999999999999,51.760000000000005,-5.0800000000000125,375.91999999999996,,,11,49,2,26,-0.14,0.78,0.15000000000000002,0.85,0.6666666666666666,0.59375,0.07291666666666663,1,0,1,0,0,0,0,0,1,0,0,0,0,5,1997
1997-05-30,Randy Couture,Steven Graham,red,33.94,,185.42,185.42,190.5,,19,2,11,1,0.57,0.0,0.46,0.0,Orthodox,Orthodox,1,,,0.0,370.84,,,17,21,10,12,0.57,0.57,0.46,0.46,0.6129032258064516,0.5,0.11290322580645162,1,0,1,0,0,0,0,0,1,0,0,0,0,5,1997
1997-05-30,Randy Couture,Tony Halme,red,33.94,34.4,185.42,190.5,190.5,,19,0,11,4,0.57,0.0,0.46,0.0,Orthodox,Orthodox,1,-0.46000000000000085,68.34,-5.0800000000000125,375.91999999999996,,,19,19,7,15,0.57,0.57,0.46,0.46,0.6129032258064516,0.0,0.6129032258064516,1,0,1,0,0,0,0,0,1,0,0,0,0,5,1997
1997-05-30,Enson Inoue,Royce Alger,red,30.12,,177.8,177.8,,,12,3,8,2,0.63,0.0,0.0,0.0,Orthodox,Orthodox,1,,,0.0,355.6,,,9,15,6,10,0.63,0.63,0.0,0.0,0.5714285714285714,0.5,0.0714285714285714,1,0,1,0,0,0,0,0,1,0,0,0,0,5,1997
1997-05-30,Guy Mezger,Christophe Leninger,red,29.41,,185.42,182.88,,,30,3,14,4,0.32,0.0,0.5,0.0,Orthodox,Southpaw,1,,,2.539999999999992,368.29999999999995,,,27,33,10,18,0.32,0.32,0.5,0.5,0.6666666666666666,0.375,0.29166666666666663,0,0,1,0,0,0,0,0,0,0,1,0,0,5,1997
1997-05-30,Jack Nilson,Saeed Hosseini,red,,,,,,,2,0,6,1,0.0,0.0,0.0,0.0,Unknown,Unknown,1,,,,,,,2,2,5,7,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,1,0,0,0,0,0,1,0,0,0,0,0,1,5,1997
1997-05-30,Tito Ortiz,Wes Albritton,red,22.35,,190.5,177.8,187.96,,19,0,12,1,0.46,0.0,0.35,0.0,Orthodox,Orthodox,1,,,12.699999999999989,368.3,,,19,19,11,13,0.46,0.46,0.35,0.35,0.59375,0.0,0.59375,1,0,1,0,0,0,0,0,1,0,0,0,0,5,1997
1997-05-30,Steven Graham,Dmitri Stepanov,red,,,185.42,190.5,,,2,0,1,1,0.0,0.0,0.0,0.0,Orthodox,Orthodox,1,,,-5.0800000000000125,375.91999999999996,,,2,2,0,2,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1,0,1,0,0,0,0,0,1,0,0,0,0,5,1997
1997-07-27,Kevin Jackson,Tony Fryklund,red,,26.34,177.8,182.88,,,4,14,2,9,0.0,0.39,0.0,0.0,Switch,Orthodox,1,,,-5.079999999999984,360.68,,,-10,18,-7,11,-0.39,0.39,0.0,0.0,0.5714285714285714,0.5833333333333334,-0.011904761904761973,0,0,0,0,0,1,0,0,1,0,0,0,0,7,1997
1997-07-27,Maurice Smith,Mark Coleman,red,35.62,32.6,187.96,185.42,,190.5,12,16,14,10,0.46,0.52,0.5,0.4,Orthodox,Orthodox,1,3.019999999999996,68.22,2.5400000000000205,373.38,,,-4,28,4,24,-0.06,0.98,0.09999999999999998,0.9,0.4444444444444444,0.5925925925925926,-0.14814814814814814,1,0,1,0,0,0,0,0,1,0,0,0,0,7,1997
1997-07-27,Dan Bobish,Brian Johnston,red,27.5,,187.96,190.5,,,17,5,9,5,0.44,0.0,0.42,0.0,Southpaw,Orthodox,1,,,-2.539999999999992,378.46000000000004,,,12,22,4,14,0.44,0.44,0.42,0.42,0.6296296296296297,0.45454545454545453,0.17508417508417512,0,0,0,0,1,0,0,0,1,0,0,0,0,7,1997
1997-07-27,Mark Kerr,Dan Bobish,red,28.6,27.5,190.5,187.96,,,15,17,11,9,0.41,0.44,0.77,0.42,Switch,Southpaw,1,1.1000000000000014,56.1,2.539999999999992,378.46000000000004,,,-2,32,2,20,-0.030000000000000027,0.85,0.35000000000000003,1.19,0.5555555555555556,0.6296296296296297,-0.07407407407407407,0,0,0,0,0,1,0,0,0,0,1,0,0,7,1997
1997-07-27,Mark Kerr,Moti Horenstein,red,28.6,,190.5,193.04,,,15,1,11,6,0.41,0.0,0.77,0.0,Switch,Orthodox,1,,,-2.539999999999992,383.53999999999996,,,14,16,5,17,0.41,0.41,0.77,0.77,0.5555555555555556,0.125,0.4305555555555556,0,0,0,0,0,1,0,0,1,0,0,0,0,7,1997
1997-07-27,Alex Hunter,Sam Fulton,red,,,175.26,,,,2,0,0,2,0.0,0.0,0.0,0.0,Orthodox,Unknown,1,,,,,,,2,2,-2,2,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0,0,1,0,0,0,0,0,0,0,0,0,1,7,1997
1997-07-27,Kevin Jackson,Todd Butler,red,,,177.8,185.42,,,4,1,2,4,0.0,0.0,0.0,0.0,Switch,Southpaw,1,,,-7.619999999999976,363.22,,,3,5,-2,6,0.0,0.0,0.0,0.0,0.5714285714285714,0.16666666666666666,0.40476190476190477,0,0,0,0,0,1,0,0,0,0,1,0,0,7,1997
