fight_date,fighter_red,fighter_blue,winner,red_age,blue_age,red_height_cm,blue_height_cm,red_reach_cm,blue_reach_cm,red_wins,blue_wins,red_losses,blue_losses,red_sig_str_acc,blue_sig_str_acc,red_takedown_acc,blue_takedown_acc,red_stance,blue_stance
2025-05-17,Jared Gordon,Thiago Moises,red,36.69,30.15,175.26,175.26,172.72,177.8,21,19,7,9,0.55,0.42,0.32,0.35,Orthodox,Orthodox
2025-05-17,Gabe Green,Matheus Camilo,red,32.04,24.37,177.8,177.8,185.42,175.26,12,9,5,3,0.45,0.48,0.5,0.66,Switch,Orthodox
2025-05-17,Julian Erosa,Melquizael Costa,blue,35.79,28.67,185.42,177.8,187.96,180.34,31,24,13,7,0.48,0.49,0.43,0.38,Southpaw,Southpaw
2025-05-17,Yadier del Valle,Connor Matthews,red,28.8,32.96,175.26,172.72,175.26,180.34,9,7,0,4,0.67,0.43,0.42,0.55,Southpaw,Switch
2025-05-17,Elise Reed,Denise Gomes,blue,32.45,25.38,160.02,157.48,160.02,160.02,8,11,5,3,0.53,0.5,0.6,0.36,Orthodox,Orthodox
2025-05-17,Luana Santos,Tainara Lisboa,red,25.08,34.21,167.64,170.18,170.18,170.18,9,7,2,3,0.52,0.43,0.5,0.36,Orthodox,Orthodox
2025-05-17,HyunSung Park,Carlos Hernandez,red,29.53,31.56,170.18,172.72,167.64,170.18,10,10,1,5,0.46,0.45,0.33,0.21,Orthodox,Orthodox
2025-05-10,Valentina Shevchenko,Manon Fiorot,red,37.17,35.23,165.1,170.18,167.64,165.1,25,12,4,2,0.52,0.41,0.6,0.29,Southpaw,Orthodox
2025-05-10,Belal Muhammad,Jack Della Maddalena,blue,36.84,28.66,180.34,180.34,182.88,185.42,24,18,4,2,0.43,0.52,0.38,0.11,Orthodox,Switch
2025-05-17,Tecia Pennington,Luana Pinheiro,red,35.75,32.49,154.94,157.48,152.4,157.48,15,11,7,5,0.48,0.39,0.13,0.37,Orthodox,Orthodox
2025-05-10,Jose Aldo,Aiemann Zahabi,blue,38.67,37.47,170.18,172.72,177.8,172.72,32,13,10,2,0.46,0.46,0.51,0.14,Orthodox,Orthodox
2025-05-10,Benoit Saint Denis,Kyle Prepolec,red,29.39,35.69,180.34,177.8,185.42,177.8,15,18,3,9,0.55,0.35,0.37,0.0,Southpaw,Southpaw
2025-05-10,Alexa Grasso,Natalia Silva,blue,31.75,28.26,165.1,162.56,167.64,165.1,16,19,5,5,0.41,0.46,0.35,0.25,Orthodox,Southpaw
2025-05-10,Mike Malott,Charles Radtke,red,33.51,34.84,185.42,175.26,185.42,182.88,12,10,2,5,0.47,0.49,0.56,0.12,Orthodox,Orthodox
2025-05-10,Jessica Andrade,Jasmine Jasudavicius,blue,33.62,36.19,154.94,170.18,157.48,172.72,26,14,15,3,0.48,0.45,0.54,0.44,Orthodox,Orthodox
2025-05-10,Navajo Stirling,Ivan Erslan,red,27.5,33.48,193.04,187.96,200.66,182.88,7,14,0,5,0.52,0.44,0.3,0.2,Orthodox,Orthodox
2025-05-10,Marc-Andre Barriault,Bruno Silva,red,35.22,35.82,185.42,182.88,187.96,187.96,17,23,10,13,0.47,0.48,0.28,0.22,Orthodox,Orthodox
2025-05-10,Modestas Bukauskas,Ion Cutelaba,red,31.24,31.4,190.5,185.42,193.04,190.5,19,19,6,11,0.43,0.43,0.66,0.49,Switch,Southpaw
2025-05-10,Daniel Santos,JeongYeong Lee,red,30.16,29.49,170.18,177.8,170.18,185.42,13,11,2,3,0.4,0.49,0.39,0.66,Orthodox,Orthodox
2025-05-10,Brad Katona,Bekzat Almakhan,blue,33.39,27.59,167.64,170.18,162.56,172.72,16,12,5,2,0.52,0.4,0.34,0.0,Orthodox,Orthodox
2025-05-03,Cory Sandhagen,Deiveson Figueiredo,red,33.03,37.37,180.34,165.1,177.8,172.72,18,24,5,5,0.45,0.54,0.34,0.35,Switch,Orthodox
2025-05-03,Santiago Ponzinibbio,Daniel Rodriguez,blue,38.6,38.34,182.88,185.42,185.42,187.96,31,20,9,5,0.41,0.49,0.27,0.5,Orthodox,Southpaw
2025-05-03,Reinier de Ridder,Bo Nickal,red,34.65,29.3,193.04,185.42,198.12,193.04,21,7,2,1,0.52,0.59,0.27,0.53,Southpaw,Southpaw
2025-05-03,Jeremy Stephens,Mason Jones,blue,38.94,30.02,175.26,177.8,180.34,187.96,28,17,20,2,0.4,0.41,0.38,0.55,Orthodox,Orthodox
2025-05-03,Montel Jackson,Daniel Marcos,red,33.02,32.16,177.8,170.18,190.5,175.26,15,17,2,1,0.53,0.53,0.62,0.46,Southpaw,Orthodox
2025-05-03,Cameron Smotherman,Serhiy Sidey,blue,27.62,28.83,175.26,180.34,175.26,182.88,12,12,6,2,0.37,0.39,0.0,0.25,Orthodox,Switch
2025-05-03,Ryan Loder,Azamat Bekoev,blue,33.91,29.34,187.96,182.88,193.04,182.88,8,20,2,3,0.71,0.61,0.14,0.33,Southpaw,Orthodox
2025-05-03,Yana Santos,Miesha Tate,red,35.47,38.71,167.64,167.64,172.72,165.1,16,20,8,10,0.58,0.44,0.5,0.3,Orthodox,Orthodox
2025-05-03,Marina Rodriguez,Gillian Robertson,blue,38.01,29.96,167.64,165.1,165.1,160.02,17,16,6,8,0.46,0.48,0.5,0.4,Orthodox,Orthodox
2025-05-03,Thomas Petersen,Don'Tale Mayes,red,30.09,33.3,185.42,198.12,187.96,205.74,10,11,3,9,0.59,0.43,0.66,0.38,Southpaw,Orthodox
2025-05-03,Gaston Bolanos,Quang Le,blue,32.63,33.54,170.18,167.64,175.26,177.8,8,9,5,2,0.49,0.37,1.0,0.35,Orthodox,Orthodox
2025-04-26,Anthony Smith,Zhang Mingyang,blue,36.75,26.69,193.04,187.96,193.04,190.5,38,19,22,7,0.49,0.6,0.22,0.0,Orthodox,Orthodox
2025-05-03,Juliana Miller,Ivana Petrovic,red,28.99,30.89,170.18,172.72,167.64,177.8,5,7,3,3,0.44,0.41,0.38,0.38,Orthodox,Southpaw
2025-04-26,Ian Machado Garry,Carlos Prates,red,27.44,31.69,190.5,185.42,187.96,198.12,16,22,1,7,0.54,0.54,0.33,1.0,Orthodox,Switch
2025-04-26,Giga Chikadze,David Onama,blue,36.67,30.89,182.88,180.34,187.96,187.96,15,14,5,2,0.42,0.5,0.33,0.3,Orthodox,Orthodox
2025-04-26,Randy Brown,Nicolas Dalby,red,34.8,40.44,190.5,180.34,198.12,187.96,20,23,6,6,0.47,0.43,0.39,0.27,Orthodox,Orthodox
2025-04-26,Michel Pereira,Abus Magomedov,blue,31.55,34.65,185.42,187.96,185.42,198.12,31,28,14,6,0.52,0.48,0.52,0.57,Orthodox,Orthodox
2025-04-26,Evan Elder,Gauge Young,red,28.04,24.78,177.8,175.26,182.88,177.8,10,10,2,3,0.5,0.51,0.15,0.3,Switch,Orthodox
2025-04-26,Ikram Aliskerov,Andre Muniz,red,32.38,35.19,182.88,185.42,193.04,198.12,16,24,2,7,0.62,0.49,0.33,0.49,Southpaw,Southpaw
2025-04-26,Matt Schnell,Jimmy Flick,red,35.28,34.63,172.72,170.18,177.8,172.72,17,17,9,9,0.4,0.5,0.4,0.33,Orthodox,Orthodox
2025-04-26,Chris Gutierrez,John Castaneda,red,34.01,33.36,175.26,167.64,170.18,180.34,22,21,6,8,0.58,0.5,0.25,0.37,Orthodox,Switch
2025-04-26,Malcolm Wellmaker,Cameron Saaiman,red,30.89,24.35,177.8,172.72,180.34,170.18,10,9,0,3,0.62,0.46,0.0,0.28,Switch,Southpaw
2025-04-26,Da'Mon Blackshear,Alatengheili,red,30.7,33.37,177.8,165.1,182.88,167.64,17,17,8,10,0.45,0.32,0.33,0.43,Switch,Orthodox
2025-04-26,Chelsea Chandler,Joselyne Edwards,blue,34.42,29.57,172.72,172.72,172.72,177.8,6,16,4,6,0.45,0.53,0.6,0.38,Southpaw,Orthodox
2025-04-26,Jaqueline Amorim,Polyana Viana,red,29.84,32.87,160.02,165.1,172.72,170.18,10,13,1,8,0.53,0.4,0.37,0.33,Orthodox,Orthodox
2025-04-26,Timmy Cuamba,Roberto Romero,red,26.21,25.24,175.26,172.72,180.34,177.8,9,8,3,5,0.42,0.49,0.26,0.0,Orthodox,Orthodox
2025-04-05,Josh Emmett,Lerone Murphy,blue,40.09,33.71,167.64,175.26,177.8,185.42,19,17,5,0,0.35,0.53,0.37,0.54,Orthodox,Orthodox
2025-04-05,Pat Sabatini,Joanderson Brito,red,34.4,30.15,172.72,172.72,177.8,182.88,20,17,5,5,0.62,0.5,0.48,0.68,Orthodox,Orthodox
2025-04-05,Cortavious Romious,ChangHo Lee,blue,31.24,30.91,162.56,172.72,172.72,175.26,9,11,4,1,0.38,0.67,0.66,0.33,Southpaw,Orthodox
2025-04-05,Brad Tavares,Gerald Meerschaert,red,37.29,37.3,185.42,185.42,187.96,195.58,21,37,12,20,0.43,0.45,0.26,0.3,Orthodox,Southpaw
2025-04-05,Ode Osbourne,Luis Gurule,red,33.24,31.38,170.18,165.1,185.42,162.56,13,10,9,1,0.41,0.48,0.3,0.16,Southpaw,Orthodox
2025-04-05,Torrez Finney,Robert Valentin,red,26.45,30.02,172.72,187.96,190.5,195.58,11,11,0,6,0.68,0.56,0.6,0.0,Orthodox,Orthodox
2025-04-05,Diana Belbita,Dione Barbosa,blue,28.77,32.91,170.18,167.64,172.72,167.64,15,8,10,4,0.41,0.45,0.62,0.42,Orthodox,Orthodox
2025-04-05,Rhys McKee,Daniel Frunza,red,29.57,30.98,187.96,185.42,198.12,185.42,14,9,7,3,0.4,0.4,0.0,0.0,Orthodox,Orthodox
2025-04-05,Loma Lookboonmee,Istela Nunes,red,29.21,32.7,154.94,162.56,154.94,167.64,10,6,3,6,0.56,0.47,0.51,0.0,Orthodox,Orthodox
2025-04-05,Martin Buday,Uran Satybaldiev,red,33.4,30.65,193.04,193.04,195.58,200.66,16,9,2,1,0.53,0.25,0.2,0.0,Orthodox,Orthodox
2025-04-05,Victor Henry,Pedro Falcao,red,37.92,32.68,170.18,167.64,172.72,167.64,25,16,7,5,0.53,0.48,0.42,0.25,Switch,Orthodox
2025-04-05,Vanessa Demopoulos,Talita Alencar,blue,36.53,34.47,157.48,154.94,149.86,147.32,11,6,8,1,0.39,0.33,0.09,0.2,Orthodox,Orthodox
2025-04-12,Alexander Volkanovski,Diego Lopes,red,36.53,30.28,167.64,180.34,180.34,182.88,27,26,4,7,0.56,0.47,0.34,0.4,Orthodox,Orthodox
2025-04-12,Michael Chandler,Paddy Pimblett,blue,38.97,30.27,172.72,177.8,180.34,185.42,23,23,10,3,0.49,0.53,0.41,0.28,Orthodox,Orthodox
2025-04-12,Yair Rodriguez,Patricio Freire,red,32.51,37.77,180.34,167.64,180.34,170.18,21,37,6,8,0.46,0.43,0.29,0.33,Orthodox,Orthodox
2025-04-12,Bryce Mitchell,Jean Silva,blue,30.52,28.29,177.8,170.18,177.8,175.26,18,16,4,2,0.59,0.52,0.36,0.5,Southpaw,Orthodox
2025-04-12,Nikita Krylov,Dominick Reyes,blue,33.1,35.29,190.5,193.04,195.58,195.58,30,15,11,4,0.54,0.54,0.38,0.28,Orthodox,Southpaw
2025-04-12,Dan Ige,Sean Woodson,red,33.68,32.85,170.18,187.96,180.34,198.12,19,13,10,2,0.45,0.46,0.25,0.55,Orthodox,Orthodox
2025-04-12,Darren Elkins,Julian Erosa,blue,40.91,35.7,177.8,185.42,180.34,187.96,29,31,12,13,0.38,0.48,0.34,0.43,Orthodox,Southpaw
2025-04-12,Yan Xiaonan,Virna Jandiroba,blue,35.82,36.87,165.1,160.02,160.02,162.56,19,22,5,3,0.45,0.38,0.73,0.33,Orthodox,Orthodox
2025-04-12,Sedriques Dumas,Michal Oleksiejczuk,blue,29.68,30.14,187.96,182.88,200.66,187.96,10,21,3,9,0.45,0.51,0.35,0.43,Orthodox,Southpaw
2025-04-12,Jim Miller,Chase Hooper,blue,41.62,25.58,172.72,185.42,180.34,187.96,38,16,19,4,0.42,0.49,0.45,0.33,Southpaw,Southpaw
2025-04-12,Sumudaerji,Mitch Raposo,red,29.23,26.49,172.72,165.1,182.88,162.56,18,9,7,3,0.52,0.33,0.11,0.37,Southpaw,Switch
2025-04-12,Tresean Gore,Marco Tulio,blue,30.81,30.83,182.88,182.88,190.5,187.96,6,14,4,1,0.42,0.6,0.75,0.2,Switch,Orthodox
2025-04-12,Nora Cornolle,Hailey Cowan,red,35.35,33.16,170.18,172.72,170.18,170.18,9,7,3,4,0.54,0.42,0.11,0.36,Orthodox,Southpaw
2025-03-22,Jan Blachowicz,Carlos Ulberg,blue,42.07,34.37,187.96,193.04,198.12,195.58,29,13,11,1,0.49,0.55,0.48,0.6,Orthodox,Orthodox
2025-03-22,Gunnar Nelson,Kevin Holland,blue,36.65,32.38,180.34,190.5,182.88,205.74,19,28,6,14,0.61,0.5,0.52,0.38,Switch,Orthodox
2025-03-22,Leon Edwards,Sean Brady,blue,33.57,32.33,187.96,177.8,187.96,182.88,22,18,5,1,0.54,0.55,0.36,0.54,Southpaw,Orthodox
2025-03-22,Molly McCann,Alexia Thainara,blue,34.88,29.34,162.56,162.56,157.48,170.18,14,12,8,1,0.49,0.4,0.36,1.0,Orthodox,Orthodox
2025-03-22,Jordan Vucenic,Chris Duncan,blue,29.05,31.87,177.8,177.8,185.42,180.34,13,14,4,2,0.45,0.44,0.14,0.42,Orthodox,Orthodox
2025-03-22,Nathaniel Wood,Morgan Charriere,red,31.87,29.4,167.64,172.72,175.26,175.26,21,21,6,11,0.51,0.5,0.48,0.46,Orthodox,Orthodox
2025-03-22,Lone'er Kavanagh,Felipe dos Santos,red,25.79,24.53,167.64,170.18,170.18,177.8,9,8,1,3,0.49,0.39,0.5,0.0,Orthodox,Orthodox
2025-03-22,Jai Herbert,Chris Padilla,blue,36.86,29.52,185.42,175.26,195.58,187.96,13,16,6,6,0.4,0.51,0.21,0.3,Orthodox,Orthodox
2025-03-22,Marcin Tybura,Mick Parkin,red,39.36,29.47,190.5,193.04,198.12,200.66,27,10,10,1,0.48,0.5,0.33,0.46,Orthodox,Orthodox
2025-03-22,Christian Leroy Duncan,Andrey Pulyaev,red,29.66,27.53,187.96,193.04,200.66,198.12,12,10,2,3,0.59,0.6,0.11,0.16,Switch,Southpaw
2025-03-22,Shauna Bannon,Puja Tomar,red,31.41,31.29,165.1,162.56,165.1,149.86,7,9,2,5,0.43,0.48,0.0,0.0,Switch,Southpaw
2025-03-22,Nathan Fletcher,Caolan Loughran,blue,27.21,28.84,170.18,167.64,177.8,172.72,9,10,3,2,0.59,0.42,0.38,0.34,Orthodox,Orthodox
2025-03-15,Marvin Vettori,Roman Dolidze,blue,31.48,36.67,182.88,187.96,187.96,193.04,19,15,9,4,0.45,0.41,0.45,0.39,Southpaw,Orthodox
2025-03-22,Guram Kutateladze,Kaue Fernandes,blue,33.2,30.02,180.34,175.26,182.88,185.42,13,11,5,2,0.45,0.55,0.15,1.0,Orthodox,Orthodox
2025-03-15,Chidi Njokuani,Elizeu Zaleski dos Santos,red,36.2,38.26,190.5,180.34,203.2,185.42,25,25,11,10,0.62,0.41,0.0,0.2,Orthodox,Orthodox
2025-03-15,Alexander Hernandez,Kurt Holobaugh,red,32.45,38.52,175.26,180.34,182.88,177.8,17,22,8,10,0.4,0.44,0.36,0.33,Orthodox,Orthodox
2025-03-15,Da'Mon Blackshear,Cody Gibson,red,30.59,37.51,177.8,177.8,182.88,180.34,17,22,8,11,0.45,0.45,0.33,0.37,Switch,Orthodox
2025-03-15,Diyar Nurgozhay,Brendson Ribeiro,blue,27.9,28.51,187.96,190.5,187.96,205.74,10,17,2,9,0.5,0.42,1.0,0.42,Southpaw,Orthodox
2025-03-15,SeungWoo Choi,Kevin Vallejos,blue,32.36,23.27,182.88,170.18,187.96,172.72,11,16,8,1,0.38,0.45,0.54,0.33,Orthodox,Switch
2025-03-15,Waldo Cortes-Acosta,Ryan Spann,red,33.45,33.56,193.04,195.58,198.12,200.66,14,23,2,11,0.48,0.39,0.5,0.34,Orthodox,Orthodox
2025-03-15,Stephanie Luciano,Sam Hughes,blue,25.25,32.71,167.64,165.1,165.1,162.56,6,11,2,6,0.41,0.46,0.66,0.35,Orthodox,Orthodox
2025-03-15,SuYoung You,AJ Cunningham,red,29.26,30.52,167.64,177.8,165.1,180.34,16,11,3,5,0.46,0.29,0.47,0.0,Orthodox,Orthodox
2025-03-15,Carlos Vera,Josias Musasa,red,37.36,26.43,167.64,172.72,175.26,187.96,12,8,4,1,0.57,0.43,0.0,0.5,Orthodox,Southpaw
2025-03-15,Josiane Nunes,Priscila Cachoeira,blue,31.23,36.57,157.48,170.18,170.18,165.1,10,13,4,7,0.43,0.44,0.0,0.33,Southpaw,Orthodox
2025-03-15,Daniel Barez,Andre Lima,blue,36.26,26.11,167.64,170.18,167.64,170.18,17,11,7,0,0.49,0.6,0.28,0.75,Orthodox,Orthodox
2025-03-15,Yuneisy Duben,Carli Judice,blue,28.68,26.04,162.56,170.18,165.1,172.72,6,5,1,2,0.48,0.52,0.0,0.25,Orthodox,Southpaw
2025-03-29,Manuel Torres,Drew Dober,red,30.01,36.44,177.8,172.72,185.42,177.8,16,27,3,15,0.6,0.4,0.66,0.17,Switch,Southpaw
2025-03-29,Brandon Moreno,Steve Erceg,red,31.31,29.67,170.18,172.72,177.8,172.72,23,13,8,4,0.44,0.45,0.44,0.27,Orthodox,Orthodox
2025-03-29,Edgar Chairez,CJ Vergara,red,29.17,33.78,170.18,167.64,180.34,172.72,12,12,6,7,0.44,0.56,0.0,0.0,Orthodox,Orthodox
2025-03-29,Raul Rosas Jr.,Vince Morales,red,20.47,34.38,175.26,170.18,170.18,177.8,11,16,1,10,0.44,0.37,0.41,0.4,Switch,Orthodox
2025-03-29,David Martinez,Saimon Oliveira,red,26.65,33.94,165.1,162.56,170.18,182.88,12,18,1,6,0.52,0.4,0.0,0.25,Orthodox,Orthodox
2025-03-29,Ronaldo Rodriguez,Kevin Borjas,blue,25.89,27.31,167.64,165.1,165.1,172.72,17,10,3,4,0.43,0.44,0.36,0.0,Orthodox,Orthodox
2025-03-29,Christian Rodriguez,Melquizael Costa,blue,27.28,28.54,170.18,177.8,180.34,180.34,12,24,4,7,0.5,0.49,0.4,0.38,Orthodox,Southpaw
2025-03-29,Jose Medina,Ateba Gautier,blue,33.87,22.97,182.88,193.04,187.96,205.74,11,8,5,1,0.36,0.61,0.33,0.0,Orthodox,Switch
2025-03-29,Loopy Godinez,Julia Polastri,red,31.56,27.07,157.48,157.48,154.94,160.02,14,13,5,5,0.49,0.55,0.41,0.8,Orthodox,Orthodox
2025-03-29,MarQuel Mederos,Austin Hubbard,red,28.33,33.27,177.8,177.8,175.26,180.34,11,17,1,10,0.56,0.42,0.0,0.28,Orthodox,Orthodox
2025-03-29,Jamall Emmers,Gabriel Miranda,red,35.68,35.01,177.8,180.34,187.96,180.34,21,17,8,8,0.49,0.43,0.4,0.38,Orthodox,Orthodox
2025-03-29,Rafa Garcia,Vinc Pichel,red,30.65,42.35,170.18,177.8,177.8,182.88,17,14,4,5,0.43,0.46,0.43,0.51,Orthodox,Orthodox
2025-03-08,Justin Gaethje,Rafael Fiziev,red,36.31,32.01,180.34,172.72,177.8,180.34,26,13,5,4,0.58,0.52,0.14,0.72,Orthodox,Switch
2025-03-08,Jalin Turner,Ignacio Bahamondes,blue,29.81,27.53,190.5,190.5,195.58,190.5,14,17,9,6,0.48,0.45,0.55,0.0,Southpaw,Orthodox
2025-03-08,Amanda Lemos,Iasmin Lucindo,red,37.8,23.16,162.56,160.02,165.1,167.64,15,18,4,6,0.54,0.45,0.62,0.55,Southpaw,Orthodox
2025-03-08,Alex Pereira,Magomed Ankalaev,blue,37.67,32.76,193.04,190.5,200.66,190.5,12,21,3,1,0.62,0.52,0.5,0.22,Orthodox,Orthodox
2025-03-08,King Green,Mauricio Ruffy,blue,38.49,28.72,177.8,180.34,180.34,190.5,32,12,17,2,0.52,0.57,0.39,0.0,Orthodox,Orthodox
2025-03-08,Joshua Van,Rei Tsuruya,red,23.41,22.71,165.1,167.64,165.1,172.72,15,10,2,1,0.56,0.52,0.63,0.37,Orthodox,Orthodox
2025-03-08,Brunno Ferreira,Armen Petrosyan,red,32.34,34.34,177.8,190.5,182.88,180.34,14,9,2,5,0.5,0.53,0.28,0.33,Orthodox,Orthodox
2025-03-08,Alex Morono,Carlos Leal,blue,34.56,30.84,180.34,180.34,182.88,187.96,24,22,12,7,0.4,0.5,0.24,0.25,Orthodox,Orthodox
2025-03-08,Mairon Santos,Francis Marshall,red,24.74,26.02,170.18,175.26,182.88,182.88,17,8,1,3,0.46,0.33,0.0,0.44,Orthodox,Orthodox
2025-03-08,Djorden Santos,Ozzy Diaz,blue,27.6,34.29,182.88,193.04,190.5,200.66,10,10,2,3,0.43,0.5,0.4,0.0,Orthodox,Orthodox
2025-03-01,Cody Brundage,Julian Marquez,red,30.79,34.81,182.88,187.96,182.88,182.88,11,9,7,6,0.51,0.45,0.46,0.0,Orthodox,Orthodox
2025-03-01,Manel Kape,Asu Almabayev,red,31.29,31.1,165.1,162.56,172.72,165.1,21,22,7,3,0.55,0.54,0.3,0.43,Southpaw,Orthodox
2025-03-01,Hyder Amil,William Gomis,red,34.76,27.72,175.26,182.88,177.8,185.42,11,15,1,3,0.57,0.49,0.2,0.38,Switch,Southpaw
2025-03-01,Nasrat Haqparast,Esteban Ribovics,red,29.52,28.84,177.8,177.8,182.88,175.26,18,15,5,2,0.45,0.43,0.2,0.66,Southpaw,Orthodox
2025-03-01,Danny Barlow,Sam Patterson,blue,29.58,28.84,187.96,190.5,200.66,198.12,9,14,1,2,0.5,0.43,0.0,1.0,Southpaw,Orthodox
2025-03-01,Austen Lane,Mario Pinto,blue,37.31,26.97,198.12,195.58,203.2,200.66,13,10,7,0,0.5,0.71,0.28,0.0,Orthodox,Orthodox
2025-03-01,Danny Silva,Lucas Almeida,red,28.08,34.08,180.34,180.34,177.8,180.34,10,15,2,4,0.55,0.39,0.33,0.0,Switch,Orthodox
2025-03-01,Ricardo Ramos,Chepe Mariscal,blue,29.58,32.34,175.26,170.18,182.88,175.26,17,18,7,6,0.36,0.56,0.57,0.39,Orthodox,Orthodox
2025-03-01,Charles Johnson,Ramazan Temirov,blue,34.14,28.08,175.26,162.56,177.8,160.02,18,19,7,3,0.49,0.4,0.2,0.5,Switch,Orthodox
2025-03-01,Andrea Lee,JJ Aldrich,blue,36.05,32.42,167.64,165.1,175.26,170.18,13,14,11,7,0.45,0.47,0.52,0.26,Orthodox,Southpaw
2025-02-22,Henry Cejudo,Song Yadong,blue,38.04,27.23,162.56,172.72,162.56,170.18,16,22,5,8,0.47,0.43,0.31,0.38,Orthodox,Orthodox
2025-02-22,Brendan Allen,Anthony Hernandez,blue,29.16,31.35,187.96,182.88,190.5,190.5,25,15,7,2,0.53,0.62,0.41,0.48,Orthodox,Orthodox
2025-02-22,Rob Font,Jean Matsumoto,red,37.66,25.46,172.72,167.64,180.34,172.72,22,17,8,1,0.46,0.41,0.34,0.41,Orthodox,Orthodox
2025-02-22,Jean Silva,Melsik Baghdasaryan,red,28.16,33.07,170.18,175.26,175.26,177.8,16,8,2,3,0.52,0.59,0.5,0.0,Orthodox,Southpaw
2025-02-22,Alonzo Menifield,Julius Walker,red,37.35,25.61,182.88,193.04,193.04,198.12,17,7,5,1,0.53,0.55,0.31,0.36,Orthodox,Orthodox
2025-02-22,Ion Cutelaba,Ibo Aslan,red,31.19,28.84,185.42,190.5,190.5,195.58,19,14,11,3,0.43,0.47,0.49,0.0,Southpaw,Orthodox
2025-02-22,Andre Fili,Melquizael Costa,blue,34.66,28.44,180.34,177.8,187.96,180.34,25,24,12,7,0.37,0.49,0.45,0.38,Orthodox,Southpaw
2025-02-22,Mansur Abdul-Malik,Nick Klein,red,27.38,29.46,187.96,185.42,203.2,195.58,8,6,0,3,0.48,0.56,0.33,0.35,Orthodox,Orthodox
2025-02-22,Ricky Simon,Javid Basharat,red,32.48,29.46,167.64,175.26,175.26,175.26,22,14,6,2,0.44,0.53,0.43,0.4,Orthodox,Orthodox
2025-02-22,Nikolay Veretennikov,Austin Vanderford,blue,35.17,34.93,185.42,180.34,187.96,187.96,13,13,6,2,0.55,0.63,0.18,0.25,Orthodox,Orthodox
2025-02-22,Nursulton Ruziboev,Eric McConico,red,31.26,34.79,195.58,182.88,193.04,195.58,36,10,9,3,0.46,0.36,0.66,0.0,Orthodox,Southpaw
2025-02-22,Modestas Bukauskas,Rafael Cerqueira,red,31.03,34.94,190.5,190.5,193.04,193.04,19,11,6,3,0.43,0.44,0.66,0.0,Switch,Southpaw
2025-02-15,Jared Cannonier,Gregory Rodrigues,red,40.92,33.0,180.34,190.5,195.58,190.5,18,17,9,6,0.49,0.51,0.4,0.38,Switch,Orthodox
2025-02-15,Calvin Kattar,Youssef Zalal,blue,36.89,28.45,180.34,177.8,182.88,182.88,23,17,10,5,0.37,0.5,0.29,0.3,Orthodox,Switch
2025-02-15,Rodolfo Vieira,Andre Petroski,blue,35.39,33.68,182.88,182.88,185.42,185.42,11,13,3,5,0.55,0.49,0.23,0.51,Orthodox,Switch
2025-02-15,Edmen Shahbazyan,Dylan Budka,red,27.24,25.09,187.96,182.88,190.5,190.5,15,7,5,5,0.48,0.38,0.37,0.38,Orthodox,Switch
2025-02-15,Ismael Bonfim,Nazim Sadykhov,blue,29.14,30.75,172.72,177.8,180.34,175.26,20,11,5,1,0.55,0.5,0.33,0.55,Orthodox,Southpaw
2025-02-15,Angela Hill,Ketlen Souza,red,40.09,30.5,160.02,160.02,162.56,160.02,18,15,15,6,0.5,0.57,0.3,0.14,Orthodox,Orthodox
2025-02-15,Connor Matthews,Jose Delgado,blue,32.71,26.82,172.72,180.34,180.34,187.96,7,10,4,1,0.43,0.49,0.55,0.6,Switch,Switch
2025-02-15,Rafael Estevam,Jesus Aguilar,red,28.52,28.93,172.72,162.56,175.26,157.48,14,11,0,3,0.54,0.45,0.38,0.35,Orthodox,Orthodox
2025-02-15,Gabriel Bonfim,Khaos Williams,red,27.49,30.88,185.42,182.88,182.88,195.58,18,15,1,5,0.45,0.39,0.55,0.0,Orthodox,Orthodox
2025-02-15,Vince Morales,Elijah Smith,blue,34.26,22.45,170.18,175.26,177.8,180.34,16,9,10,1,0.37,0.47,0.4,0.53,Orthodox,Orthodox
2025-02-15,Don'Tale Mayes,Valter Walker,blue,33.08,27.17,198.12,198.12,205.74,198.12,11,14,9,1,0.43,0.49,0.38,0.66,Orthodox,Orthodox
2025-02-15,Julia Avila,Jacqueline Cavalcanti,blue,36.77,27.47,170.18,172.72,172.72,177.8,9,9,4,1,0.42,0.46,0.37,0.0,Orthodox,Orthodox
2025-02-08,Dricus Du Plessis,Sean Strickland,red,31.07,33.95,185.42,185.42,193.04,193.04,23,29,3,7,0.48,0.42,0.51,0.64,Switch,Orthodox
2025-02-08,Zhang Weili,Tatiana Suarez,red,35.49,34.14,162.56,165.1,160.02,167.64,26,11,3,1,0.53,0.61,0.45,0.47,Switch,Southpaw
2025-02-08,Justin Tafa,Tallison Teixeira,blue,31.16,25.17,182.88,200.66,187.96,210.82,7,8,5,1,0.54,0.59,0.0,0.0,Southpaw,Orthodox
2025-02-08,Jake Matthews,Francisco Prado,red,30.48,22.65,180.34,177.8,185.42,175.26,22,12,7,4,0.43,0.43,0.42,0.19,Orthodox,Orthodox
2025-02-08,Tom Nolan,Viacheslav Borshchev,red,24.92,33.09,190.5,180.34,185.42,175.26,9,8,1,6,0.45,0.54,0.12,0.0,Southpaw,Orthodox
2025-02-08,Jack Jenkins,Gabriel Santos,blue,31.27,28.2,170.18,175.26,172.72,177.8,13,12,4,2,0.61,0.6,0.64,0.54,Switch,Orthodox
